White,Black,Score
477,4155,0
477,7490,0.5
501,5995,0.5
607,4409,0.5
607,8588,1
634,2283,0
634,2748,0.5
634,4225,0.5
634,4540,0.5
634,5655,0
634,6920,0
638,1745,0.5
638,4288,1
646,4171,0.5
646,7023,0
699,349,0.5
699,2581,0.5
699,3523,0.5
699,8553,0.5
793,3297,0.5
793,4015,0.5
813,3488,0.5
841,6602,0.5
876,6311,0
876,7112,0
876,7596,0
944,1406,1
944,4381,0.5
952,3987,0
952,4218,0
952,6203,0.5
952,7087,0.5
1029,5855,1
1029,7778,1
1098,2099,0.5
1098,4037,0.5
1098,4194,0.5
1098,7134,0.5
1098,8028,1
1100,98,0.5
1100,646,1
1100,7023,0.5
1126,2129,1
1148,4019,1
1151,3592,1
1151,4137,0
1151,6226,0.5
1151,6347,0.5
1158,1779,0.5
1187,2872,1
1187,7441,1
1234,1991,0.5
1234,2207,0
1234,4508,0.5
1234,4883,0
1256,5960,0
1331,1606,1
1331,5254,0.5
1382,204,0.5
1382,6808,1
1382,7327,0.5
1382,7948,0
1408,952,0
1408,3103,0.5
1408,3144,1
1408,3766,0.5
1408,5057,0
1548,477,1
1548,3523,0.5
1548,4155,0
1594,2196,1
1594,3741,0.5
1594,7635,1
1606,1187,1
1606,5254,0
1606,7805,0
1616,1127,1
1683,6049,1
1745,5720,1
1755,634,0.5
1755,4540,0.5
1755,6679,0.5
1755,7548,1
1755,8375,1
1786,349,1
1786,699,0.5
1786,3523,0.5
1786,6165,0.5
1786,8553,1
1799,944,1
1799,2252,1
1826,1187,0.5
1826,1331,0.5
1826,1606,1
1826,2872,1
1833,1857,1
1833,2880,0.5
1833,4931,0.5
1857,2207,0.5
1857,4508,1
1863,3297,1
1863,3491,0
1863,4494,1
1863,8046,0
1863,8537,1
1964,2026,0
1991,1857,0.5
1991,2207,0
1991,3172,0
2013,3865,1
2013,5942,0
2026,3113,1
2026,4073,0.5
2026,5531,0.5
2094,876,0
2099,5345,1
2099,7107,0.5
2129,793,0.5
2129,3297,0
2165,2512,0.5
2165,4379,0.5
2180,1863,1
2180,3297,1
2180,4015,0
2182,32,1
2196,6834,1
2207,3687,0
2283,1755,0.5
2283,2748,1
2283,4176,0.5
2283,6679,1
2283,7548,0.5
2283,7802,1
2283,8375,0.5
2295,7953,0
2326,2981,0.5
2326,3468,0.5
2326,4883,1
2512,2988,0
2512,5456,0.5
2512,6277,0.5
2581,2867,0.5
2581,3523,1
2581,4155,0.5
2581,5282,0.5
2581,7490,1
2605,5960,0
2689,1799,0.5
2689,7980,0.5
2699,8084,0
2748,1755,0.5
2748,4176,1
2748,6679,0.5
2748,7548,0.5
2748,7802,0.5
2748,8375,1
2847,1799,0.5
2867,1786,0.5
2867,3523,0
2867,8553,1
2872,1331,0.5
2872,1606,0.5
2880,4481,0.5
2884,5412,0.5
2884,6049,1
2884,7322,1
2985,607,0.5
2985,4409,0
2985,4999,0
2985,5658,0.5
2985,5983,0
2986,3902,0.5
2988,2165,0.5
2988,4379,0.5
2988,8148,1
2991,1259,0.5
2991,5345,0
2992,7709,0
3041,1755,0.5
3041,2283,0.5
3041,2748,0.5
3041,4176,1
3041,6679,1
3041,7548,0.5
3041,8375,0
3060,198,0.5
3060,4753,1
3103,3987,0.5
3103,7087,0.5
3103,7663,0.5
3113,3091,0.5
3113,4812,0
3144,952,1
3144,3103,0
3144,3766,1
3144,5057,0
3172,3914,0
3289,198,1
3289,5456,0.5
3295,2699,0.5
3295,4753,1
3297,4494,0
3297,4628,0.5
3297,6937,1
3415,7953,0
3420,2026,1
3420,3436,1
3468,1833,0
3468,3172,1
3468,3687,0
3468,5367,0.5
3488,3961,1
3488,3980,0.5
3491,3297,1
3491,4494,1
3491,8046,1
3491,8537,1
3493,1148,0.5
3505,32,0.5
3505,43,0
3505,6354,0.5
3507,813,0.5
3523,1548,1
3523,2581,0.5
3523,4155,0.5
3523,5282,0.5
3523,6165,1
3523,7490,0.5
3592,6347,0
3682,638,0
3682,4288,0
3687,2326,0.5
3741,6834,1
3741,7635,0.5
3766,3103,0
3766,3987,0.5
3819,876,0
3843,204,0
3902,2986,0
3914,1991,1
3914,3468,0
3914,7535,1
3980,801,1
3987,1408,0.5
3987,5057,1
3987,6203,0.5
3987,7663,0.5
4004,501,0
4004,4696,1
4004,5995,0
4015,1126,0.5
4015,1863,0
4015,2129,0.5
4015,3297,1
4015,3491,1
4015,8046,0.5
4015,8537,1
4015,8537,1
4019,2462,1
4019,4073,1
4037,1098,0
4037,4194,0.5
4071,2182,0.5
4071,2920,1
4071,6808,0.5
4073,1029,0.5
4073,5960,0
4073,7262,0
4073,7586,1
4092,7134,0.5
4137,6226,0.5
4155,477,0.5
4155,1548,0.5
4155,2581,0.5
4155,3523,0.5
4171,1100,0.5
4171,5191,0.5
4176,634,0
4176,1755,1
4176,6679,0.5
4176,7548,0.5
4176,8375,0
4194,1098,0.5
4194,4037,0
4194,8388,0.5
4218,1408,0.5
4218,3103,1
4218,3766,0.5
4218,5057,0.5
4225,1755,0
4225,2283,0
4225,2748,0.5
4225,4176,0.5
4225,7189,0.5
4288,1683,0
4379,2512,0.5
4379,3289,1
4379,5456,0
4381,4857,0
4399,4696,0.5
4409,4999,0.5
4409,5658,0.5
4433,3060,0
4433,5720,1
4440,6311,0
4481,3468,1
4481,4931,0.5
4494,2180,0
4494,4015,0
4494,4628,1
4494,6937,1
4508,1991,0.5
4508,2981,0
4508,7535,0
4540,2283,0
4540,2748,0
4540,3041,0.5
4540,4225,0.5
4540,5655,0
4540,6920,0.5
4540,7189,0.5
4628,1863,1
4628,2180,0.5
4628,4015,0
4628,8046,1
4696,173,1
4787,4288,0
4787,4433,0.5
4787,6049,0.5
4847,501,0.5
4847,4004,0
4857,1382,1
4857,7948,0.5
4883,1833,0.5
4883,4481,0.5
4931,2880,0.5
4931,3914,1
4931,6038,0.5
4999,8588,1
5050,7953,1
5057,952,0.5
5057,7087,0
5062,6850,0
5090,4019,1
5119,646,0
5119,1100,0
5119,7023,0.5
5191,98,0.5
5191,646,1
5191,6763,1
5191,7023,0.5
5254,1826,0.5
5254,7441,0.5
5254,7805,1
5282,699,1
5282,1786,1
5282,2867,0
5345,7134,0
5363,6270,0.5
5367,4931,0
5412,4433,1
5412,6049,1
5437,260,0.5
5437,4381,1
5456,2165,0.5
5456,2988,0.5
5456,4787,0.5
5456,6277,0.5
5456,7811,1
5482,3091,1
5482,5531,0
5531,5960,0.5
5531,7953,0.5
5563,5090,1
5598,1964,0.5
5655,1755,0
5655,2283,0.5
5655,2748,0.5
5655,3041,0.5
5655,4225,0.5
5655,6920,0
5655,7189,0.5
5658,607,1
5658,8588,1
5720,638,0
5720,3289,0
5720,4753,0.5
5942,2013,0
5960,1148,0.5
5960,2013,0.5
5983,4409,1
5983,4999,0.5
5983,5658,0
5995,4696,0.5
5995,4847,1
6038,1833,1
6038,2326,0.5
6038,2880,0.5
6038,5367,1
6049,1745,0.5
6137,3493,1
6137,5563,0
6165,2581,1
6165,2867,0.5
6165,5282,0.5
6203,3103,1
6203,3144,0.5
6203,3766,1
6203,4218,0.5
6203,5057,1
6226,3592,1
6226,8223,1
6226,8533,0.5
6270,2099,0
6270,5363,0.5
6277,4379,0.5
6311,5050,0
6311,6113,1
6311,7778,0.5
6347,4137,0
6347,6226,0.5
6354,7709,0
6551,6038,0.5
6585,2920,0.5
6602,5531,0
6679,634,0
6679,4225,0.5
6679,5655,0.5
6679,7802,1
6679,8375,0.5
6721,5437,0.5
6763,98,1
6763,5119,0.5
6808,4045,0.5
6808,7327,0.5
6850,1779,1
6850,2462,1
6875,2884,1
6875,4288,1
6920,1755,1
6920,4176,0
6920,6679,1
6920,7189,0
6937,1126,0
6937,1863,1
6937,3297,0.5
6937,3491,0
6937,8046,0
6937,8537,0.5
6937,8537,0.5
6946,391,0.5
7023,1870,1
7023,2462,1
7023,5598,0.5
7023,6763,1
7087,3987,0.5
7087,6203,0.5
7087,7663,0.5
7107,1098,0.5
7107,4092,1
7107,5345,1
7107,6270,0.5
7112,3819,1
7134,2099,0
7134,7107,0.5
7189,1755,1
7189,6679,0.5
7189,7548,1
7189,8375,1
7322,5456,0
7327,4857,1
7441,1331,1
7441,1826,0.5
7441,2872,0
7441,7805,1
7459,2165,0.5
7459,2988,0.5
7459,4379,1
7459,6277,0.5
7490,477,0.5
7490,2581,0
7490,3523,0.5
7535,1991,1
7535,4883,0
7548,4540,0
7548,5655,0.5
7548,8375,0
7596,5050,0
7596,6602,0
7635,2196,0
7663,3144,0.5
7663,5057,1
7663,6203,0.5
7709,1799,0
7709,7980,0.5
7778,7953,0.5
7802,634,1
7802,3041,1
7802,4225,0.5
7802,5655,1
7805,1331,0
7805,1826,1
7805,2872,0
7848,1286,1
7948,204,1
7948,6808,0.5
7948,7327,1
7953,1616,0.5
7953,2295,0.5
7953,4269,1
7953,7112,1
7980,213,0
7980,260,0.5
7980,6354,0
8028,1098,1
8046,3297,1
8046,8537,0.5
8084,193,1
8084,3289,1
8084,7811,1
8148,4379,1
8148,5456,0.5
8148,7459,1
8223,1151,0.5
8223,6347,1
8287,391,0.5
8287,1286,1
8287,7848,1
8309,2992,0.5
8324,1638,1
8375,4540,0.5
8375,5655,0.5
8375,6920,1
8375,7802,1
8388,4194,0.5
8533,1151,0.5
8533,3592,0.5
8533,6347,0.5
8537,3297,0
8537,4494,0.5
8537,4628,0.5
8553,349,1
8553,3523,0
8553,6165,0.5
8588,2985,1
8597,7980,0.5
73,3944,0.5
73,7411,0.5
231,1657,0.5
231,2689,0.5
231,2847,0.5
231,4045,1
238,2202,1
238,5967,0.5
311,4502,0
549,4607,0.5
652,6458,0.5
652,7411,0.5
872,5960,0.5
876,549,1
876,1855,1
876,4694,0.5
1006,1095,0.5
1006,1759,1
1006,5089,0.5
1006,7375,0.5
1011,3113,0.5
1011,3958,0.5
1037,1615,1
1037,5412,1
1095,1759,1
1095,3353,0
1095,4779,0
1095,5089,1
1095,7375,0.5
1334,7624,0.5
1373,2345,0
1388,2000,0
1455,5209,0.5
1455,6944,0.5
1469,2684,0
1533,2531,0.5
1533,2957,1
1533,3184,0.5
1533,7479,0.5
1615,2512,0.5
1657,2689,0.5
1657,2847,0.5
1657,4045,1
1657,4092,0.5
1752,2027,0
1752,6165,1
1752,8347,0
1759,1903,0.5
1759,5089,0.5
1759,8139,0.5
1855,4607,0.5
1855,4694,0
1903,1095,1
1903,3353,0
1903,3983,0.5
1957,2202,1
1957,3703,0
1957,3904,0
2000,3698,0.5
2000,6549,1
2099,2531,0.5
2099,8347,0
2099,8629,1
2154,2099,0
2154,2512,0.5
2154,3278,0.5
2154,6589,1
2202,6011,1
2345,5209,0.5
2345,6944,0.5
2510,7076,0
2512,1469,0
2512,6332,0.5
2512,7628,0.5
2512,8629,1
2513,3486,0.5
2513,5057,1
2531,2154,1
2531,2884,0
2531,8326,0.5
2537,4502,1
2537,8434,0
2599,1615,1
2599,3787,0.5
2683,1752,1
2683,3184,0.5
2683,5419,0.5
2683,6875,0.5
2684,2512,1
2689,2847,1
2689,4092,0
2699,5623,0
2806,5412,0
2806,6332,0.5
2847,4045,0.5
2847,4092,1
2847,5345,0.5
2884,5419,0.5
2884,7628,0
2979,898,0
2979,2986,0
2986,898,1
2986,4082,0.5
2986,6946,1
3113,5833,0.5
3184,1469,1
3184,8347,1
3278,1615,1
3278,2599,0.5
3278,5412,0.5
3278,6049,0
3353,1759,0.5
3353,4779,0.5
3353,5089,0.5
3474,6147,0.5
3486,4218,0.5
3698,1196,1
3698,6549,0.5
3703,2202,0.5
3703,5967,1
3787,2154,0
3904,238,1
3904,5967,0
3904,6011,1
3931,876,1
3931,1855,1
3931,5865,0.5
3931,5893,0.5
3931,7593,0.5
3944,652,0
3944,5070,1
3944,6458,1
3958,3113,0.5
3958,5575,0
3983,1006,0.5
3983,1095,0.5
3983,1759,0
3983,3353,1
3983,7375,0
4045,5345,0
4066,1037,1
4066,2531,1
4066,3184,1
4066,6934,0
4082,2986,0
4092,231,1
4092,4045,0.5
4218,4723,0
4218,7214,1
4288,2599,0.5
4288,2684,1
4288,6725,0.5
4288,8353,1
4331,2510,0.5
4331,5446,1
4331,7076,1
4484,1373,1
4502,6970,1
4694,7593,0.5
4779,8139,0.5
4814,7279,0.5
4819,8616,0.5
4857,4819,0.5
5011,6165,0
5011,8326,0.5
5057,4218,0.5
5070,73,0.5
5070,652,0
5070,6458,0.5
5089,1903,0.5
5089,4779,1
5089,6125,0.5
5089,8139,0.5
5209,1373,0.5
5209,4484,1
5209,5614,1
5333,4331,0.5
5333,5446,1
5333,6505,0.5
5333,7076,1
5345,1657,0.5
5345,2689,0
5412,1615,0.5
5412,3787,1
5419,2531,1
5419,2957,0.5
5419,6332,1
5446,6505,0
5575,1011,0.5
5575,5833,0
5614,1455,1
5614,4484,0.5
5619,3474,0
5816,2699,0
5817,6372,0.5
5833,1011,1
5833,3958,0.5
5833,7078,0.5
5865,8150,1
5893,4819,1
5893,4857,0.5
5893,5623,0.5
5893,5865,0
5896,3474,1
5896,5619,0.5
5896,6140,0.5
5896,6147,0.5
5960,1533,1
5967,1957,1
5967,6011,0
6011,1957,1
6049,2683,0.5
6049,4066,1
6059,2510,0
6059,5446,1
6059,8337,0.5
6125,1006,0.5
6125,1095,1
6125,1903,1
6125,3983,1
6125,7375,0.5
6140,3474,0
6140,5619,0.5
6140,6147,0
6147,5619,0.5
6165,2099,0.5
6165,3787,1
6165,7628,0.5
6165,8326,1
6305,4331,0.5
6305,6059,0.5
6305,7423,1
6332,1752,0.5
6332,2599,1
6458,73,0.5
6458,6965,0.5
6458,7411,1
6505,2510,0
6505,6305,0.5
6505,7076,0.5
6549,1196,1
6589,2027,1
6589,2806,0.5
6589,3787,1
6589,4066,0
6589,6725,0
6634,4814,1
6691,4857,0.5
6725,2806,0.5
6725,2884,0
6725,3278,0
6798,5619,0.5
6875,2884,1
6934,1469,1
6934,2683,0.5
6944,4484,1
6944,5614,0.5
6946,2979,1
6965,652,0.5
6965,3944,0
6970,8054,0.5
6993,5865,0.5
7076,6059,0.5
7076,6305,0.5
7076,7423,1
7076,8337,0
7186,5623,0.5
7186,5865,0
7186,6993,1
7214,2513,0.5
7214,3486,1
7375,4779,0.5
7375,5089,1
7411,3944,1
7411,5070,0.5
7411,6965,0.5
7423,4331,0
7423,6059,0.5
7479,2099,0.5
7479,2512,0.5
7479,5011,0.5
7593,549,1
7593,876,0.5
7593,1855,1
7593,4607,1
7624,8064,0.5
7628,1037,0.5
7628,5412,0.5
7628,6875,0
8028,5623,1
8054,2537,1
8054,8434,0.5
8139,1006,0.5
8139,1095,0
8139,1903,0.5
8139,3983,0.5
8326,2684,0.5
8326,5419,0
8337,4331,0.5
8337,5446,0.5
8337,6505,0.5
8337,7423,0
8347,4066,1
8347,4288,1
8347,6934,0.5
8353,1752,0.5
8353,5960,0.5
8353,7628,0
8434,4502,0.5
8616,8028,1
8629,872,0.5
8629,3184,0
8629,5011,0.5
64,1594,1
64,2196,1
64,2295,0.5
64,4194,1
64,6346,1
64,7953,0.5
64,8066,1
96,515,0.5
96,1746,0
96,4073,0.5
96,6993,0.5
158,7715,0.5
158,8287,1
166,7248,0.5
166,7580,0.5
174,64,0.5
174,3824,1
174,5531,0.5
193,2605,0.5
195,1811,0
195,4428,0
195,5598,0
195,5627,0
195,6602,0.5
195,8531,0.5
231,559,0
238,193,1
238,5627,1
316,166,0.5
316,7580,1
316,8078,0.5
335,3117,0
335,8267,0
515,118,1
515,4723,1
515,6993,0.5
559,7949,1
585,638,1
585,6628,0.5
638,7322,1
649,6137,0
691,3393,0
748,195,1
748,3617,0.5
748,3891,0.5
748,5627,1
748,7102,0.5
753,2462,0.5
753,2504,1
753,3380,0.5
753,6670,0.5
760,6270,0.5
797,501,0
806,4331,0
856,118,1
856,8121,0.5
870,6463,0.5
872,4495,1
872,8388,0
875,3085,0.5
876,753,0
876,2462,1
876,6670,0.5
952,2706,0.5
952,3279,1
952,3987,0.5
952,4218,0.5
952,5057,1
952,5289,1
983,1538,0
983,4562,0.5
983,8571,0.5
1091,4145,0.5
1091,6969,1
1091,8121,0
1098,1736,1
1098,3507,1
1098,4719,0.5
1098,5258,0.5
1098,5282,0.5
1124,1056,1
1124,6993,0.5
1127,6137,0
1148,1564,1
1187,1736,1
1187,5960,0
1298,5258,1
1347,4812,0.5
1474,5426,1
1474,7565,0.5
1474,8150,0.5
1512,6560,0.5
1538,3166,1
1538,4562,0
1538,7414,0.5
1564,4331,0.5
1564,5007,1
1594,64,0.5
1594,2295,0.5
1691,5860,1
1706,2012,0.5
1706,3253,1
1706,4465,0.5
1706,7184,1
1706,8348,1
1736,2326,1
1736,5960,0.5
1736,6110,0.5
1746,2013,0
1746,4272,1
1746,5960,0
1746,6388,1
1811,748,0
1811,4428,0.5
1811,5627,0.5
1837,4948,0.5
1837,7038,1
1837,8275,1
1852,4272,1
2012,3362,0.5
2012,4458,0
2012,7672,1
2013,4037,0.5
2013,6110,0.5
2026,3263,0.5
2026,5525,1
2029,691,0.5
2029,1579,1
2029,3393,0.5
2038,3323,1
2086,585,1
2086,2038,0
2108,983,1
2108,5272,0.5
2108,8142,0.5
2140,5523,0.5
2140,8353,0
2196,174,0
2202,952,0.5
2202,3144,0.5
2202,6182,1
2202,7087,0.5
2295,64,0.5
2295,1594,0
2295,6346,1
2297,4495,0.5
2297,5363,1
2326,7228,0
2462,3380,0.5
2462,3909,0.5
2462,7364,0
2504,691,0.5
2504,1579,1
2510,316,0.5
2510,6635,1
2513,2706,0.5
2513,3279,0
2513,5057,1
2513,6182,0
2605,1098,0
2605,4220,0.5
2605,4399,1
2605,5520,1
2605,6808,0.5
2706,6018,0.5
2706,7087,0.5
2981,6347,0.5
2981,6480,1
2981,8275,1
3035,6468,0.5
3035,8616,0.5
3047,6468,0.5
3047,6946,0.5
3047,8616,0.5
3085,1512,0.5
3085,6560,0.5
3115,5388,0.5
3117,5993,0.5
3117,6235,1
3117,6360,0.5
3117,8267,0.5
3144,2513,0
3144,3987,0.5
3144,6018,0.5
3144,6182,0.5
3166,2108,0.5
3166,8142,1
3166,8571,0.5
3253,2012,0
3253,4458,1
3253,7672,0
3253,8565,0
3271,501,0.5
3271,5563,0.5
3271,5860,1
3279,2202,0
3279,2706,0.5
3279,3144,1
3279,6018,0.5
3323,585,1
3323,638,0
3323,2086,0
3323,7322,0
3362,1244,0.5
3362,6239,0
3380,3909,1
3380,7364,1
3393,2504,0.5
3507,1746,0
3518,1298,0.5
3574,2026,0.5
3585,4224,0.5
3585,7925,0.5
3617,1811,0
3617,3891,0.5
3617,5095,0.5
3617,5627,0.5
3617,7102,0.5
3619,118,0
3802,649,1
3805,3824,0.5
3824,64,0
3824,7953,0.5
3851,2861,1
3851,4723,0
3851,6117,0
3891,195,1
3891,5095,1
3891,5598,1
3891,5627,0
3891,7102,0.5
3902,4679,0.5
3902,7228,1
3902,7943,0.5
3909,753,0.5
3926,104,1
3965,2242,1
3971,5388,1
3979,3585,0
3979,5847,0
3979,6187,0
3987,2202,0.5
3987,2513,0.5
3987,5289,0.5
3987,7087,0.5
3990,1298,1
3990,4272,0
4019,3971,1
4019,5050,0
4037,193,1
4037,1736,0.5
4037,3518,1
4037,5187,1
4073,515,0.5
4073,2013,0.5
4073,5050,0
4073,5426,1
4073,8028,0.5
4082,158,0.5
4171,335,1
4171,3117,1
4194,64,0.5
4194,6346,1
4218,2202,0.5
4218,2513,1
4218,2706,1
4218,7087,1
4224,3979,0.5
4224,7925,0.5
4272,4850,0.5
4272,7483,0
4399,3990,0.5
4399,4037,0
4406,231,1
4406,559,0.5
4406,7350,1
4406,7949,0.5
4410,5363,0
4428,748,0.5
4428,3617,1
4428,3891,1
4428,8531,1
4458,1706,0
4458,7672,0
4465,2012,1
4465,3253,1
4465,4458,0.5
4465,7184,0
4465,8348,1
4495,872,0.5
4495,2297,1
4495,8216,0.5
4562,2108,0
4562,3166,1
4562,7414,0
4634,6946,0.5
4679,1187,0.5
4679,4037,1
4679,4073,0.5
4679,5050,1
4719,2013,1
4723,4073,0.5
4723,5731,1
4805,96,0
4850,1187,0.5
4850,1746,0
4923,6014,0
4946,753,0.5
4946,876,1
4946,2462,1
4946,6670,0.5
4948,2981,0.5
4948,6347,0.5
4950,5082,0
4950,5614,0.5
5007,1127,0
5050,1148,0.5
5050,6850,0.5
5057,2202,0
5057,3987,0.5
5082,1091,0.5
5082,1124,0
5095,1811,0.5
5095,4428,0
5095,6602,1
5187,1746,0
5227,3574,0
5272,1538,0.5
5272,4562,0.5
5272,8142,0.5
5282,193,0.5
5289,2202,0.5
5289,2706,1
5289,3144,0
5289,3279,1
5289,7087,0
5363,2297,0
5363,4410,1
5363,8216,0
5363,8435,0.5
5403,5602,0.5
5403,6125,1
5403,7591,1
5403,7948,0.5
5410,7335,0
5417,585,1
5417,638,1
5417,2086,0
5417,3323,1
5426,4950,0.5
5482,1347,1
5482,3113,0.5
5523,238,0
5523,5627,0
5525,3271,0.5
5525,3574,0.5
5525,7445,1
5531,64,0.5
5531,3824,0
5531,7953,0.5
5545,3902,0
5563,544,1
5563,1691,1
5598,748,0.5
5598,4428,0.5
5598,8531,1
5602,6125,0.5
5602,6463,0.5
5614,6014,1
5614,7414,1
5617,2013,0.5
5617,8028,0.5
5627,193,1
5627,4428,0.5
5627,6602,0
5627,7102,1
5798,6713,1
5798,7296,0.5
5847,3585,0
5847,4224,0.5
5847,6187,1
5860,797,0.5
5900,1691,0
5900,3263,0
5942,4850,0.5
5960,2605,1
5960,4719,1
5960,5187,1
5960,7228,0
5993,4171,0.5
5993,7796,1
6018,952,1
6018,2513,0
6018,3987,0.5
6018,4218,0.5
6018,5057,1
6018,5289,0.5
6018,6182,1
6110,3990,1
6117,1056,1
6117,5614,0.5
6125,7591,1
6125,7948,0.5
6137,1148,0
6137,1347,0
6137,7023,0
6182,952,0.5
6182,3279,0.5
6182,5057,0
6182,5289,0.5
6187,4224,1
6235,335,0.5
6239,1244,0.5
6239,2012,1
6270,3113,1
6270,4331,0.5
6270,5482,1
6346,64,0
6346,2295,0
6346,3085,0.5
6346,4194,0.5
6347,1837,0.5
6347,7038,1
6360,335,0.5
6360,4171,0.5
6360,5993,0
6364,1852,1
6364,3518,0
6364,5187,0
6463,6125,0.5
6463,7416,1
6463,7591,1
6463,7948,1
6468,8616,0.5
6480,1837,0.5
6480,6347,0
6480,8275,0
6512,5282,0.5
6560,6346,0
6602,238,0.5
6602,748,0.5
6602,2140,1
6602,3891,1
6602,4428,1
6602,5523,1
6602,8353,0.5
6628,638,1
6628,3323,1
6628,5417,0
6635,316,0
6670,2462,0.5
6670,3380,0.5
6670,3909,1
6670,7364,1
6782,8238,0.5
6808,856,0.5
6850,4037,0.5
6850,4073,0.5
6850,8028,0.5
6885,2242,1
6885,3965,1
6946,6468,1
6969,1124,0
6993,6117,1
6993,7463,0.5
6993,8021,1
7023,760,1
7023,1148,0.5
7023,5482,0
7038,2981,0
7045,797,0
7045,7445,0
7087,2513,0.5
7087,3144,0.5
7102,195,1
7102,1811,0
7102,4428,0.5
7102,5095,1
7102,5598,0
7107,1746,0.5
7107,6388,0.5
7184,3253,1
7184,4458,0.5
7184,7672,0.5
7184,8565,0
7224,806,0
7228,1187,0
7228,5050,1
7228,5617,1
7228,6633,1
7248,316,0
7248,2510,0
7296,6713,1
7296,8058,0.5
7309,1474,0
7322,585,0
7322,2038,0
7322,6628,0.5
7335,3619,0.5
7335,6829,1
7350,231,1
7350,559,0
7364,753,0.5
7364,876,0
7414,983,0.5
7414,2108,0.5
7414,3166,0
7414,5272,0.5
7414,8142,0.5
7416,870,0.5
7416,5602,0.5
7445,3271,0
7483,5617,0
7565,96,1
7565,4950,0
7580,2510,0.5
7580,6635,0.5
7580,7248,0.5
7580,8078,1
7587,3585,0.5
7587,4224,0
7587,6187,0.5
7591,870,0
7591,7416,0
7672,4465,1
7715,4082,0.5
7715,8605,1
7726,2242,0.5
7726,3965,0.5
7765,6969,0
7796,3117,0
7890,5425,0
7890,7296,1
7890,8058,1
7925,3979,0.5
7925,6187,1
7925,7587,0.5
7943,1746,1
7948,870,0.5
7948,7591,1
7953,174,1
7953,8066,0.5
8021,4145,1
8028,3902,0.5
8028,6110,0.5
8058,5798,0.5
8059,4082,0.5
8059,7715,0.5
8066,2196,1
8066,5531,0.5
8078,166,0.5
8078,2510,1
8078,6635,1
8121,96,1
8121,1124,0.5
8121,4723,0.5
8121,6014,1
8142,1538,1
8142,8571,1
8216,4495,0.5
8216,5363,1
8216,8388,0.5
8238,4725,0.5
8267,5993,0.5
8267,6235,0.5
8267,6360,0.5
8267,7796,0.5
8275,4948,0.5
8275,6347,0.5
8275,7038,0
8287,8059,0.5
8348,2012,0.5
8348,7184,0
8348,8565,1
8353,193,1
8353,238,0.5
8353,5523,0.5
8353,5627,1
8388,872,0.5
8388,8216,1
8388,8435,1
8435,5363,1
8435,8388,0.5
8531,3891,0.5
8531,5095,1
8531,5627,1
8553,193,1
8553,1098,0.5
8565,1706,0.5
8565,7672,0.5
8571,1538,1
8571,4562,1
8571,5272,0.5
8571,7414,0.5
64,391,0.5
64,1594,0
64,4194,0
73,5209,0.5
92,8174,0.5
109,914,0.5
187,3226,1
196,1211,0
233,1094,0
300,5402,0.5
315,1408,0.5
315,1706,1
317,530,1
317,6270,0
329,1782,1
329,2793,0.5
329,5013,0.5
386,64,0
386,391,1
391,7228,0
424,317,0.5
424,4990,1
424,7540,1
428,5598,0
428,6038,1
530,424,0.5
567,4427,1
588,5133,1
634,3987,1
634,5097,0.5
634,6104,0
634,7375,0
634,7768,1
768,526,1
876,5254,1
876,5412,0
902,4617,0
904,6639,0
914,5552,0.5
918,1786,0
918,3574,0.5
918,3628,0.5
980,5870,1
980,7029,0
986,6438,0
1006,634,1
1006,6104,0.5
1006,7375,0.5
1028,6305,0
1037,2099,0.5
1037,2599,1
1037,6049,0
1058,2513,0.5
1058,3286,0
1058,4761,0
1058,7087,0.5
1058,8348,0
1112,67,1
1112,349,0
1112,8553,1
1211,902,0.5
1219,187,0
1219,1459,1
1286,349,0.5
1286,1852,0.5
1286,5172,1
1286,8320,0.5
1347,7189,0.5
1373,5534,0.5
1408,4076,1
1408,5198,0.5
1434,3404,0.5
1459,4416,1
1459,6270,0
1526,2734,1
1548,904,1
1548,6729,0.5
1548,8044,0.5
1548,8046,0.5
1594,386,0.5
1594,391,0.5
1594,4037,1
1594,4194,0.5
1706,1408,0.5
1706,4876,1
1706,5198,0
1729,5402,0
1729,7629,1
1729,8165,0
1736,4254,1
1736,8177,0.5
1748,1037,0.5
1748,2099,0.5
1748,5419,0.5
1748,6049,1
1748,7628,0.5
1782,2793,1
1782,3189,0.5
1782,5013,1
1786,3493,0.5
1786,6125,0.5
1786,6395,0.5
1824,8588,1
1839,317,0
1839,530,0
1839,3509,0
1839,6270,0
1936,1177,0.5
1940,8006,0
1942,2609,0.5
1961,1824,0.5
1961,2132,0.5
1961,3060,0.5
1999,830,1
2006,2105,0.5
2006,3009,1
2006,5942,0
2006,5990,0.5
2091,8044,0.5
2091,8046,1
2099,3931,0.5
2099,7953,0.5
2132,1824,1
2132,3060,0.5
2132,8447,1
2180,1211,0.5
2180,5870,0.5
2272,7559,0
2272,8607,1
2283,2962,0.5
2327,3494,0
2327,4734,0.5
2327,6438,0.5
2451,567,0
2451,3801,0.5
2488,4033,0
2488,5250,0.5
2513,1434,0.5
2513,3594,0
2513,4761,0
2513,8348,0
2574,4671,1
2574,6734,1
2599,1748,1
2599,3931,1
2609,5530,1
2609,8097,0.5
2734,3494,0
2734,6438,0.5
2734,6891,0
2748,1347,0
2748,2283,0.5
2748,2962,0.5
2748,4176,0.5
